experiment_dir,suite,engine,model_label,threads,ctx_size,parallel_requests,cache_type_k,cache_type_v,max_tokens,prompt_id,category,mandatory,prompt_text,runs,successful_runs,error_runs,first_success_answer
measurements/1256144-track-a1-server-sweep-x86,thread-scaling,vanilla-x86,model-1-mandatory,16,2048,1,f16,f16,128,medium_quant_tradeoff,medium,False,"A model is available in Q8_0, Q5_K_M, Q4_K_M, and Q2_K quantisation formats. Write a short analysis of the expected trade-offs between memory footprint, throughput, and output quality. Explain why the smallest model is not always the best choice for a production CPU inference service.",3,3,0,"The model is available in four different quantization formats: Q8_0, Q5_K_M, Q4_K_M, and Q2_K. Each of these formats represents a different trade-off between memory footprint, throughput, and output quality.\n\n- **Q8_0**: This is a full-precision floating-point model, which means it uses 32-bit floating-point numbers to represent each weight and activation. This format provides the highest output quality but comes with the largest memory footprint and lowest throughput. It's typically used for development and testing purposes.\n\n- **Q5_K_M and Q4_K_M**: These are mixed-"
measurements/1256144-track-a1-server-sweep-x86,thread-scaling,vanilla-x86,model-1-mandatory,16,2048,1,f16,f16,128,short_cpu_quantisation,short,False,"In two concise paragraphs, explain why quantisation is useful when running neural network inference on CPUs with limited memory bandwidth. Mention one benefit and one possible drawback.",3,3,0,"Quantisation is a technique used to reduce the memory requirements of neural network models by representing weights and activations with lower precision data types, such as integers or fixed-point numbers. This is particularly useful when running neural network inference on CPUs with limited memory bandwidth, as it reduces the amount of data that needs to be transferred between memory and the CPU. By reducing the memory requirements, quantisation can improve the performance of neural network inference on CPUs with limited memory bandwidth, allowing for faster inference times and more efficient use of system resources.\n\nOne benefit of quantisation is that it can significantly reduce the memory requirements of neural network models, making them more suitable for"
measurements/1256144-track-a1-server-sweep-x86,thread-scaling,vanilla-x86,model-1-mandatory,16,2048,1,f16,f16,128,short_threading_definition,short,False,Define thread parallelism for CPU inference. Explain why using more threads can improve throughput at first but eventually stop helping.,3,3,0,"**Thread Parallelism for CPU Inference**\n\nThread parallelism is a technique used to improve the performance of CPU inference by executing multiple threads concurrently. In the context of CPU inference, a thread is a separate flow of execution that can run simultaneously with other threads. By utilizing multiple threads, the CPU can process multiple inference requests in parallel, thereby increasing the overall throughput.\n\n**How Thread Parallelism Works**\n\nWhen a CPU executes a thread, it allocates a portion of its resources (e.g., execution units, registers, and cache) to that thread. By running multiple threads concurrently, the CPU can utilize its resources more efficiently, leading to"
measurements/1256144-track-a1-server-sweep-x86,thread-scaling,vanilla-x86,model-1-mandatory,24,2048,1,f16,f16,128,long_hpc_case_study,long,False,"A university research group wants to deploy local language model inference on a CPU-only HPC system. The cluster has separate ARM and x86 partitions, batch scheduling through SLURM, shared filesystems, and no GPU access for the assignment. The group selects llama.cpp because it supports GGUF models, HTTP serving, quantised weights, and configurable thread counts. They plan to benchmark three required report models: a mandatory Llama 3.1 8B Q4 model, a smaller TinyLlama 1.1B Q4 model, and a Qwen2.5 1.5B Q4 model. They may also run optional appendix experiments with GPT-OSS 20B Q4 and SmolLM2 360M Q4. They will measure TTFT, TPOT, throughput, memory high-water mark, CPU utilisation, and goodput against a latency SLA. The workload includes short factual prompts, medium explanatory prompts, and long context-heavy prompts. The team must compare model size, thread counts, context sizes, decode lengths, KV-cache modes, and concurrent requests. They also need to measure memory bandwidth using a STREAM-like triad and build a simple model that predicts a lower bound on TPOT from model size divided by bandwidth. Discuss how this team should structure the experiment, what pitfalls they must avoid, and how they should interpret results when observed TPOT is much larger than the bandwidth lower bound.",3,3,0,"**Experiment Structure**\n\n1. **Model Selection**: Choose the required and optional models, and ensure they are compatible with the selected LLaMA model implementation (llama.cpp).\n2. **SLURM Job Script**: Write a SLURM job script to manage the experiment, including:\n	* Model loading and initialization\n	* Thread count configuration\n	* KV-cache mode selection\n	* Concurrent request handling\n	* Memory bandwidth measurement (using a STREAM-like triad)\n	* Performance metric collection (TTFT, TPOT, throughput, memory high-water mark, CPU utilisation, goodput)\n3. **Workload"
measurements/1256144-track-a1-server-sweep-x86,thread-scaling,vanilla-x86,model-1-mandatory,24,2048,1,f16,f16,128,long_memory_bound_reasoning,long,False,"Consider a transformer decoder running autoregressive inference. During each decode step, the model consumes the previous token, reads model weights, performs matrix-vector operations, updates attention state, samples the next token, and streams it back to the user. On a CPU-only node, the arithmetic units may be capable of more operations per second than the memory subsystem can feed when the batch size is small. This means the model can become memory-bandwidth bound: the time per output token is dominated by moving weights and intermediate data rather than by floating-point arithmetic alone. Quantisation reduces the number of bytes used for weights and sometimes for the KV cache, but it can add dequantisation work or reduce kernel efficiency. Threading can improve throughput until the memory channels are saturated, after which extra threads mostly add contention. Context length affects prefill and KV-cache memory, while decode length tests whether TPOT remains stable over time. Explain this performance story carefully. Identify which measurements would support or refute the claim that decoding is memory-bound, and describe how you would use throughput, TPOT, memory, CPU utilisation, and a predicted-versus-observed TPOT plot to justify the conclusion.",3,3,0,"**Performance Story:**\n\nThe transformer decoder's performance is influenced by various factors, including the batch size, model architecture, and hardware capabilities. When the batch size is small, the model's arithmetic units may be capable of more operations per second than the memory subsystem can feed. This leads to a memory-bandwidth bound scenario, where the time per output token is dominated by moving weights and intermediate data rather than by floating-point arithmetic alone.\n\nQuantisation can reduce the number of bytes used for weights and sometimes for the KV cache, but it can also add dequantisation work or reduce kernel efficiency. Threading can improve throughput until the memory channels"
measurements/1256144-track-a1-server-sweep-x86,thread-scaling,vanilla-x86,model-1-mandatory,24,2048,1,f16,f16,128,mandatory_long_transformer_cpu,long,True,"The transformer architecture, introduced in the paper ""Attention is All You Need"" by Vaswani et al. in 2017, has become the foundation for most modern large language models. Unlike recurrent neural networks, which process sequences sequentially, transformers process all tokens in parallel using self-attention mechanisms. This allows better parallelisation during training and has proven more effective at capturing long-range dependencies in text. When deploying transformers for inference on CPU, the main bottlenecks are the model's large memory footprint and the repeated loading of weights during the decoding phase. Based on this context, what are the main challenges when running large transformer models on CPU-only systems, and how might quantisation help address these challenges?",3,3,0,"Based on the context provided, the main challenges when running large transformer models on CPU-only systems are:\n\n1. **Large Memory Footprint**: Transformer models require a significant amount of memory to store their weights, attention mechanisms, and input sequences. This can lead to memory overflow issues on systems with limited RAM, making it difficult to run large models on CPU-only systems.\n\n2. **Repeated Loading of Weights**: During the decoding phase, the model needs to access its weights multiple times. This repeated loading of weights can lead to slow inference times, as the CPU needs to fetch the weights from memory multiple times.\n\nQuantisation can help address these"
measurements/1256144-track-a1-server-sweep-x86,thread-scaling,vanilla-x86,model-1-mandatory,24,2048,1,f16,f16,128,mandatory_medium_ml_vs_dl,medium,True,"Explain the key differences between machine learning and deep learning, and provide an example of each.",3,3,0,"**Machine Learning (ML) vs Deep Learning (DL)**\n\nMachine Learning and Deep Learning are both subfields of Artificial Intelligence (AI) that enable computers to learn from data and make predictions or decisions. However, they differ in their approach, complexity, and application.\n\n**Machine Learning (ML)**\n\nMachine Learning is a type of AI that uses algorithms to analyze data and make predictions or decisions. It involves training a model on a dataset to learn patterns and relationships between variables. ML algorithms can be categorized into three types:\n\n1. **Supervised Learning**: The model is trained on labeled data to learn the relationship between inputs and outputs.\n"
measurements/1256144-track-a1-server-sweep-x86,thread-scaling,vanilla-x86,model-1-mandatory,24,2048,1,f16,f16,128,mandatory_short_capital_france,short,True,What is the capital of France?,3,3,0,The capital of France is Paris.
measurements/1256144-track-a1-server-sweep-x86,thread-scaling,vanilla-x86,model-1-mandatory,24,2048,1,f16,f16,128,medium_cpu_inference_pipeline,medium,False,"A team is deploying a quantised chat model on a CPU-only cluster node. The server accepts HTTP requests, tokenizes the prompt, evaluates the prompt, and then generates one token at a time. Explain the main stages of this inference pipeline, what TTFT and TPOT measure, and which parts of the pipeline are most sensitive to prompt length, output length, and thread count.",3,3,0,"**Inference Pipeline Stages:**\n\n1. **HTTP Request Handling**: The server receives HTTP requests from clients, which typically contain the input text or prompt.\n2. **Tokenization**: The input text is tokenized into individual words or subwords, depending on the chosen tokenizer (e.g., WordPiece, BPE).\n3. **Prompt Evaluation**: The tokenized prompt is evaluated by the model to generate a sequence of tokens.\n4. **Token Generation**: The model generates one token at a time, based on the previous tokens in the sequence.\n\n**TTFT (Tokens Throughput Throughput) and TPOT (Tokens Per"
measurements/1256144-track-a1-server-sweep-x86,thread-scaling,vanilla-x86,model-1-mandatory,24,2048,1,f16,f16,128,medium_quant_tradeoff,medium,False,"A model is available in Q8_0, Q5_K_M, Q4_K_M, and Q2_K quantisation formats. Write a short analysis of the expected trade-offs between memory footprint, throughput, and output quality. Explain why the smallest model is not always the best choice for a production CPU inference service.",3,3,0,"The model is available in four different quantization formats: Q8_0, Q5_K_M, Q4_K_M, and Q2_K. Each of these formats represents a different trade-off between memory footprint, throughput, and output quality.\n\n- **Q8_0**: This is a full-precision floating-point model, which means it uses 32-bit floating-point numbers to represent each weight and activation. This format provides the highest output quality but comes with the largest memory footprint and lowest throughput. It's typically used for development and testing purposes.\n\n- **Q5_K_M and Q4_K_M**: These are mixed-"
measurements/1256144-track-a1-server-sweep-x86,thread-scaling,vanilla-x86,model-1-mandatory,24,2048,1,f16,f16,128,short_cpu_quantisation,short,False,"In two concise paragraphs, explain why quantisation is useful when running neural network inference on CPUs with limited memory bandwidth. Mention one benefit and one possible drawback.",3,3,0,"Quantisation is a technique used to reduce the memory requirements of neural network models by representing weights and activations with lower precision data types, such as integers or fixed-point numbers. This is particularly useful when running neural network inference on CPUs with limited memory bandwidth, as it reduces the amount of data that needs to be transferred between memory and the CPU. By reducing the memory requirements, quantisation can improve the performance of neural network inference on CPUs with limited memory bandwidth, allowing for faster inference times and more efficient use of system resources.\n\nOne benefit of quantisation is that it can significantly reduce the memory requirements of neural network models, making them more suitable for"
measurements/1256144-track-a1-server-sweep-x86,thread-scaling,vanilla-x86,model-1-mandatory,24,2048,1,f16,f16,128,short_threading_definition,short,False,Define thread parallelism for CPU inference. Explain why using more threads can improve throughput at first but eventually stop helping.,3,3,0,"**Thread Parallelism for CPU Inference**\n\nThread parallelism is a technique used to improve the performance of CPU inference by executing multiple threads concurrently. In the context of CPU inference, a thread is a separate flow of execution that can run simultaneously with other threads. By utilizing multiple threads, the CPU can process multiple inference requests in parallel, thereby increasing the overall throughput.\n\n**How Thread Parallelism Works**\n\nWhen a CPU executes a thread, it allocates a portion of its resources (e.g., execution units, registers, and cache) to that thread. By running multiple threads concurrently, the CPU can utilize its resources more efficiently, leading to"
measurements/1256144-track-a1-server-sweep-x86,thread-scaling,vanilla-x86,model-1-mandatory,32,2048,1,f16,f16,128,long_hpc_case_study,long,False,"A university research group wants to deploy local language model inference on a CPU-only HPC system. The cluster has separate ARM and x86 partitions, batch scheduling through SLURM, shared filesystems, and no GPU access for the assignment. The group selects llama.cpp because it supports GGUF models, HTTP serving, quantised weights, and configurable thread counts. They plan to benchmark three required report models: a mandatory Llama 3.1 8B Q4 model, a smaller TinyLlama 1.1B Q4 model, and a Qwen2.5 1.5B Q4 model. They may also run optional appendix experiments with GPT-OSS 20B Q4 and SmolLM2 360M Q4. They will measure TTFT, TPOT, throughput, memory high-water mark, CPU utilisation, and goodput against a latency SLA. The workload includes short factual prompts, medium explanatory prompts, and long context-heavy prompts. The team must compare model size, thread counts, context sizes, decode lengths, KV-cache modes, and concurrent requests. They also need to measure memory bandwidth using a STREAM-like triad and build a simple model that predicts a lower bound on TPOT from model size divided by bandwidth. Discuss how this team should structure the experiment, what pitfalls they must avoid, and how they should interpret results when observed TPOT is much larger than the bandwidth lower bound.",3,3,0,"**Experiment Structure**\n\n1. **Model Selection**: Choose the required and optional models, and ensure they are compatible with the selected LLaMA model implementation (llama.cpp).\n2. **SLURM Job Script**: Write a SLURM job script to manage the experiment, including:\n	* Model loading and initialization\n	* Thread count configuration\n	* KV-cache mode selection\n	* Concurrent request handling\n	* Memory bandwidth measurement (using a STREAM-like triad)\n	* Performance metric collection (TTFT, TPOT, throughput, memory high-water mark, CPU utilisation, goodput)\n3. **Workload"
measurements/1256144-track-a1-server-sweep-x86,thread-scaling,vanilla-x86,model-1-mandatory,32,2048,1,f16,f16,128,long_memory_bound_reasoning,long,False,"Consider a transformer decoder running autoregressive inference. During each decode step, the model consumes the previous token, reads model weights, performs matrix-vector operations, updates attention state, samples the next token, and streams it back to the user. On a CPU-only node, the arithmetic units may be capable of more operations per second than the memory subsystem can feed when the batch size is small. This means the model can become memory-bandwidth bound: the time per output token is dominated by moving weights and intermediate data rather than by floating-point arithmetic alone. Quantisation reduces the number of bytes used for weights and sometimes for the KV cache, but it can add dequantisation work or reduce kernel efficiency. Threading can improve throughput until the memory channels are saturated, after which extra threads mostly add contention. Context length affects prefill and KV-cache memory, while decode length tests whether TPOT remains stable over time. Explain this performance story carefully. Identify which measurements would support or refute the claim that decoding is memory-bound, and describe how you would use throughput, TPOT, memory, CPU utilisation, and a predicted-versus-observed TPOT plot to justify the conclusion.",3,3,0,"**Performance Story:**\n\nThe transformer decoder's performance is influenced by various factors, including the batch size, model architecture, and hardware capabilities. When the batch size is small, the model's arithmetic units may be capable of more operations per second than the memory subsystem can feed. This leads to a memory-bandwidth bound scenario, where the time per output token is dominated by moving weights and intermediate data rather than by floating-point arithmetic alone.\n\nQuantisation can reduce the number of bytes used for weights and sometimes for the KV cache, but it can also add dequantisation work or reduce kernel efficiency. Threading can improve throughput until the memory channels"
measurements/1256144-track-a1-server-sweep-x86,thread-scaling,vanilla-x86,model-1-mandatory,32,2048,1,f16,f16,128,mandatory_long_transformer_cpu,long,True,"The transformer architecture, introduced in the paper ""Attention is All You Need"" by Vaswani et al. in 2017, has become the foundation for most modern large language models. Unlike recurrent neural networks, which process sequences sequentially, transformers process all tokens in parallel using self-attention mechanisms. This allows better parallelisation during training and has proven more effective at capturing long-range dependencies in text. When deploying transformers for inference on CPU, the main bottlenecks are the model's large memory footprint and the repeated loading of weights during the decoding phase. Based on this context, what are the main challenges when running large transformer models on CPU-only systems, and how might quantisation help address these challenges?",3,3,0,"Based on the context provided, the main challenges when running large transformer models on CPU-only systems are:\n\n1. **Large Memory Footprint**: Transformer models require a significant amount of memory to store their weights, attention mechanisms, and input sequences. This can lead to memory overflow issues on systems with limited RAM, making it difficult to run large models on CPU-only systems.\n\n2. **Repeated Loading of Weights**: During the decoding phase, the model needs to access its weights multiple times. This repeated loading of weights can lead to slow inference times, as the CPU needs to fetch the weights from memory multiple times.\n\nQuantisation can help address these"
measurements/1256144-track-a1-server-sweep-x86,thread-scaling,vanilla-x86,model-1-mandatory,32,2048,1,f16,f16,128,mandatory_medium_ml_vs_dl,medium,True,"Explain the key differences between machine learning and deep learning, and provide an example of each.",3,3,0,"**Machine Learning (ML) vs Deep Learning (DL)**\n\nMachine Learning and Deep Learning are both subfields of Artificial Intelligence (AI) that enable computers to learn from data and make predictions or decisions. However, they differ in their approach, complexity, and application.\n\n**Machine Learning (ML)**\n\nMachine Learning is a type of AI that uses algorithms to analyze data and make predictions or decisions. It involves training a model on a dataset to learn patterns and relationships between variables. ML algorithms can be categorized into three types:\n\n1. **Supervised Learning**: The model is trained on labeled data to learn the relationship between inputs and outputs.\n"
measurements/1256144-track-a1-server-sweep-x86,thread-scaling,vanilla-x86,model-1-mandatory,32,2048,1,f16,f16,128,mandatory_short_capital_france,short,True,What is the capital of France?,3,3,0,The capital of France is Paris.
measurements/1256144-track-a1-server-sweep-x86,thread-scaling,vanilla-x86,model-1-mandatory,32,2048,1,f16,f16,128,medium_cpu_inference_pipeline,medium,False,"A team is deploying a quantised chat model on a CPU-only cluster node. The server accepts HTTP requests, tokenizes the prompt, evaluates the prompt, and then generates one token at a time. Explain the main stages of this inference pipeline, what TTFT and TPOT measure, and which parts of the pipeline are most sensitive to prompt length, output length, and thread count.",3,3,0,"**Inference Pipeline Stages:**\n\n1. **HTTP Request Handling**: The server receives HTTP requests from clients, which typically contain the input text or prompt.\n2. **Tokenization**: The input text is tokenized into individual words or subwords, depending on the chosen tokenizer (e.g., WordPiece, BPE).\n3. **Prompt Evaluation**: The tokenized prompt is evaluated by the model to generate a sequence of tokens.\n4. **Token Generation**: The model generates one token at a time, based on the previous tokens in the sequence.\n\n**TTFT (Tokens Throughput Throughput) and TPOT (Tokens Per"
measurements/1256144-track-a1-server-sweep-x86,thread-scaling,vanilla-x86,model-1-mandatory,32,2048,1,f16,f16,128,medium_quant_tradeoff,medium,False,"A model is available in Q8_0, Q5_K_M, Q4_K_M, and Q2_K quantisation formats. Write a short analysis of the expected trade-offs between memory footprint, throughput, and output quality. Explain why the smallest model is not always the best choice for a production CPU inference service.",3,3,0,"The model is available in four different quantization formats: Q8_0, Q5_K_M, Q4_K_M, and Q2_K. Each of these formats represents a different trade-off between memory footprint, throughput, and output quality.\n\n- **Q8_0**: This is a full-precision floating-point model, which means it uses 32-bit floating-point numbers to represent each weight and activation. This format provides the highest output quality but comes with the largest memory footprint and lowest throughput. It's typically used for development and testing purposes.\n\n- **Q5_K_M and Q4_K_M**: These are mixed-"
measurements/1256144-track-a1-server-sweep-x86,thread-scaling,vanilla-x86,model-1-mandatory,32,2048,1,f16,f16,128,short_cpu_quantisation,short,False,"In two concise paragraphs, explain why quantisation is useful when running neural network inference on CPUs with limited memory bandwidth. Mention one benefit and one possible drawback.",3,3,0,"Quantisation is a technique used to reduce the memory requirements of neural network models by representing weights and activations with lower precision data types, such as integers or fixed-point numbers. This is particularly useful when running neural network inference on CPUs with limited memory bandwidth, as it reduces the amount of data that needs to be transferred between memory and the CPU. By reducing the memory requirements, quantisation can improve the performance of neural network inference on CPUs with limited memory bandwidth, allowing for faster inference times and more efficient use of system resources.\n\nOne benefit of quantisation is that it can significantly reduce the memory requirements of neural network models, making them more suitable for"
measurements/1256144-track-a1-server-sweep-x86,thread-scaling,vanilla-x86,model-1-mandatory,32,2048,1,f16,f16,128,short_threading_definition,short,False,Define thread parallelism for CPU inference. Explain why using more threads can improve throughput at first but eventually stop helping.,3,3,0,"**Thread Parallelism for CPU Inference**\n\nThread parallelism is a technique used to improve the performance of CPU inference by executing multiple threads concurrently. In the context of CPU inference, a thread is a separate flow of execution that can run simultaneously with other threads. By utilizing multiple threads, the CPU can process multiple inference requests in parallel, thereby increasing the overall throughput.\n\n**How Thread Parallelism Works**\n\nWhen a CPU executes a thread, it allocates a portion of its resources (e.g., execution units, registers, and cache) to that thread. By running multiple threads concurrently, the CPU can utilize its resources more efficiently, leading to"
measurements/1256144-track-a1-server-sweep-x86,thread-scaling,vanilla-x86,model-1-mandatory,48,2048,1,f16,f16,128,long_hpc_case_study,long,False,"A university research group wants to deploy local language model inference on a CPU-only HPC system. The cluster has separate ARM and x86 partitions, batch scheduling through SLURM, shared filesystems, and no GPU access for the assignment. The group selects llama.cpp because it supports GGUF models, HTTP serving, quantised weights, and configurable thread counts. They plan to benchmark three required report models: a mandatory Llama 3.1 8B Q4 model, a smaller TinyLlama 1.1B Q4 model, and a Qwen2.5 1.5B Q4 model. They may also run optional appendix experiments with GPT-OSS 20B Q4 and SmolLM2 360M Q4. They will measure TTFT, TPOT, throughput, memory high-water mark, CPU utilisation, and goodput against a latency SLA. The workload includes short factual prompts, medium explanatory prompts, and long context-heavy prompts. The team must compare model size, thread counts, context sizes, decode lengths, KV-cache modes, and concurrent requests. They also need to measure memory bandwidth using a STREAM-like triad and build a simple model that predicts a lower bound on TPOT from model size divided by bandwidth. Discuss how this team should structure the experiment, what pitfalls they must avoid, and how they should interpret results when observed TPOT is much larger than the bandwidth lower bound.",3,3,0,"**Experiment Structure**\n\n1. **Model Selection**: Choose the required and optional models, and ensure they are compatible with the selected LLaMA model implementation (llama.cpp).\n2. **SLURM Job Script**: Write a SLURM job script to manage the experiment, including:\n	* Model loading and initialization\n	* Thread count configuration\n	* KV-cache mode selection\n	* Concurrent request handling\n	* Memory bandwidth measurement (using a STREAM-like triad)\n	* Performance metric collection (TTFT, TPOT, throughput, memory high-water mark, CPU utilisation, goodput)\n3. **Workload"
measurements/1256144-track-a1-server-sweep-x86,thread-scaling,vanilla-x86,model-1-mandatory,48,2048,1,f16,f16,128,long_memory_bound_reasoning,long,False,"Consider a transformer decoder running autoregressive inference. During each decode step, the model consumes the previous token, reads model weights, performs matrix-vector operations, updates attention state, samples the next token, and streams it back to the user. On a CPU-only node, the arithmetic units may be capable of more operations per second than the memory subsystem can feed when the batch size is small. This means the model can become memory-bandwidth bound: the time per output token is dominated by moving weights and intermediate data rather than by floating-point arithmetic alone. Quantisation reduces the number of bytes used for weights and sometimes for the KV cache, but it can add dequantisation work or reduce kernel efficiency. Threading can improve throughput until the memory channels are saturated, after which extra threads mostly add contention. Context length affects prefill and KV-cache memory, while decode length tests whether TPOT remains stable over time. Explain this performance story carefully. Identify which measurements would support or refute the claim that decoding is memory-bound, and describe how you would use throughput, TPOT, memory, CPU utilisation, and a predicted-versus-observed TPOT plot to justify the conclusion.",3,3,0,"**Performance Story:**\n\nThe transformer decoder's performance is influenced by various factors, including the batch size, model architecture, and hardware capabilities. When the batch size is small, the model's arithmetic units may be capable of more operations per second than the memory subsystem can feed. This leads to a memory-bandwidth bound scenario, where the time per output token is dominated by moving weights and intermediate data rather than by floating-point arithmetic alone.\n\nQuantisation can reduce the number of bytes used for weights and sometimes for the KV cache, but it can also add dequantisation work or reduce kernel efficiency. Threading can improve throughput until the memory channels"
measurements/1256144-track-a1-server-sweep-x86,thread-scaling,vanilla-x86,model-1-mandatory,48,2048,1,f16,f16,128,mandatory_long_transformer_cpu,long,True,"The transformer architecture, introduced in the paper ""Attention is All You Need"" by Vaswani et al. in 2017, has become the foundation for most modern large language models. Unlike recurrent neural networks, which process sequences sequentially, transformers process all tokens in parallel using self-attention mechanisms. This allows better parallelisation during training and has proven more effective at capturing long-range dependencies in text. When deploying transformers for inference on CPU, the main bottlenecks are the model's large memory footprint and the repeated loading of weights during the decoding phase. Based on this context, what are the main challenges when running large transformer models on CPU-only systems, and how might quantisation help address these challenges?",3,3,0,"Based on the context provided, the main challenges when running large transformer models on CPU-only systems are:\n\n1. **Large Memory Footprint**: Transformer models require a significant amount of memory to store their weights, attention mechanisms, and input sequences. This can lead to memory overflow issues on systems with limited RAM, making it difficult to run large models on CPU-only systems.\n\n2. **Repeated Loading of Weights**: During the decoding phase, the model needs to access its weights multiple times. This repeated loading of weights can lead to slow inference times, as the CPU needs to fetch the weights from memory multiple times.\n\nQuantisation can help address these"
measurements/1256144-track-a1-server-sweep-x86,thread-scaling,vanilla-x86,model-1-mandatory,48,2048,1,f16,f16,128,mandatory_medium_ml_vs_dl,medium,True,"Explain the key differences between machine learning and deep learning, and provide an example of each.",3,3,0,"**Machine Learning (ML) vs Deep Learning (DL)**\n\nMachine Learning and Deep Learning are both subfields of Artificial Intelligence (AI) that enable computers to learn from data and make predictions or decisions. However, they differ in their approach, complexity, and application.\n\n**Machine Learning (ML)**\n\nMachine Learning is a type of AI that uses algorithms to analyze data and make predictions or decisions. It involves training a model on a dataset to learn patterns and relationships between variables. ML algorithms can be categorized into three types:\n\n1. **Supervised Learning**: The model is trained on labeled data to learn the relationship between inputs and outputs.\n"
measurements/1256144-track-a1-server-sweep-x86,thread-scaling,vanilla-x86,model-1-mandatory,48,2048,1,f16,f16,128,mandatory_short_capital_france,short,True,What is the capital of France?,3,3,0,The capital of France is Paris.
measurements/1256144-track-a1-server-sweep-x86,thread-scaling,vanilla-x86,model-1-mandatory,48,2048,1,f16,f16,128,medium_cpu_inference_pipeline,medium,False,"A team is deploying a quantised chat model on a CPU-only cluster node. The server accepts HTTP requests, tokenizes the prompt, evaluates the prompt, and then generates one token at a time. Explain the main stages of this inference pipeline, what TTFT and TPOT measure, and which parts of the pipeline are most sensitive to prompt length, output length, and thread count.",3,3,0,"**Inference Pipeline Stages:**\n\n1. **HTTP Request Handling**: The server receives HTTP requests from clients, which typically contain the input text or prompt.\n2. **Tokenization**: The input text is tokenized into individual words or subwords, depending on the chosen tokenizer (e.g., WordPiece, BPE).\n3. **Prompt Evaluation**: The tokenized prompt is evaluated by the model to generate a sequence of tokens.\n4. **Token Generation**: The model generates one token at a time, based on the previous tokens in the sequence.\n\n**TTFT (Tokens Throughput Throughput) and TPOT (Tokens Per"
measurements/1256144-track-a1-server-sweep-x86,thread-scaling,vanilla-x86,model-1-mandatory,48,2048,1,f16,f16,128,medium_quant_tradeoff,medium,False,"A model is available in Q8_0, Q5_K_M, Q4_K_M, and Q2_K quantisation formats. Write a short analysis of the expected trade-offs between memory footprint, throughput, and output quality. Explain why the smallest model is not always the best choice for a production CPU inference service.",3,3,0,"The model is available in four different quantization formats: Q8_0, Q5_K_M, Q4_K_M, and Q2_K. Each of these formats represents a different trade-off between memory footprint, throughput, and output quality.\n\n- **Q8_0**: This is a full-precision floating-point model, which means it uses 32-bit floating-point numbers to represent each weight and activation. This format provides the highest output quality but comes with the largest memory footprint and lowest throughput. It's typically used for development and testing purposes.\n\n- **Q5_K_M and Q4_K_M**: These are mixed-"
measurements/1256144-track-a1-server-sweep-x86,thread-scaling,vanilla-x86,model-1-mandatory,48,2048,1,f16,f16,128,short_cpu_quantisation,short,False,"In two concise paragraphs, explain why quantisation is useful when running neural network inference on CPUs with limited memory bandwidth. Mention one benefit and one possible drawback.",3,3,0,"Quantisation is a technique used to reduce the memory requirements of neural network models by representing weights and activations with lower precision data types, such as integers or fixed-point numbers. This is particularly useful when running neural network inference on CPUs with limited memory bandwidth, as it reduces the amount of data that needs to be transferred between memory and the CPU. By reducing the memory requirements, quantisation can improve the performance of neural network inference on CPUs with limited memory bandwidth, allowing for faster inference times and more efficient use of system resources.\n\nOne benefit of quantisation is that it can significantly reduce the memory requirements of neural network models, making them more suitable for"
measurements/1256144-track-a1-server-sweep-x86,thread-scaling,vanilla-x86,model-1-mandatory,48,2048,1,f16,f16,128,short_threading_definition,short,False,Define thread parallelism for CPU inference. Explain why using more threads can improve throughput at first but eventually stop helping.,3,3,0,"**Thread Parallelism for CPU Inference**\n\nThread parallelism is a technique used to improve the performance of CPU inference by executing multiple threads concurrently. In the context of CPU inference, a thread is a separate flow of execution that can run simultaneously with other threads. By utilizing multiple threads, the CPU can process multiple inference requests in parallel, thereby increasing the overall throughput.\n\n**How Thread Parallelism Works**\n\nWhen a CPU executes a thread, it allocates a portion of its resources (e.g., execution units, registers, and cache) to that thread. By running multiple threads concurrently, the CPU can utilize its resources more efficiently, leading to"
